Rev_Total,Bal_Total,Offer,AGE,CHQ,CARD,SAV1,LOAN,MORT,INSUR,PENS,Check,AccountAge
$1.43 ,"$35,000 ",1,58,0,0,0,0,1,0,1,1,0
$3.58 ,"$41,301 ",0,53,0,0,0,0,1,0,1,1,0
$0.14 ,$25 ,0,60,1,0,0,0,0,1,1,0,16
$2.03 ,"$21,113 ",0,49,0,0,1,0,1,1,1,1,7
$0.47 ,"$27,500 ",0,47,1,0,0,0,1,0,0,1,0
$1.79 ,"$27,000 ",0,60,0,0,0,0,1,0,0,1,4
$3.49 ,"$75,321 ",0,48,0,0,0,0,1,0,0,1,8
$7.98 ,"$18,500 ",0,65,0,0,0,0,1,0,1,1,5
$1.77 ,"$29,000 ",0,65,0,0,0,0,1,0,1,1,2
$0.28 ,"$5,750 ",0,65,1,0,0,0,1,0,1,1,0
$0.97 ,"$2,647 ",0,58,0,0,0,1,0,0,1,0,5
$1.02 ,"$30,000 ",0,51,0,0,1,0,1,0,0,1,2
$0.54 ,"$28,406 ",0,62,1,0,0,0,1,0,1,1,7
$2.74 ,"$25,561 ",0,48,1,0,0,0,1,0,1,1,0
$0.35 ,"$8,700 ",0,59,1,0,0,0,1,0,0,1,3
$1.14 ,"$45,121 ",0,20,1,0,0,0,1,1,0,1,6
$2.75 ,"$3,154 ",0,29,0,0,0,0,0,1,1,0,7
$0.27 ,$7 ,0,26,0,0,0,0,0,1,0,0,2
$0.19 ,$6 ,0,30,0,0,0,0,0,1,1,0,6
$0.90 ,$19 ,0,35,0,0,0,0,0,1,0,0,4
$0.13 ,$69 ,0,28,0,0,0,0,0,1,1,0,6
$0.09 ,$6 ,0,28,0,0,0,0,0,1,0,0,3
$1.06 ,"$5,042 ",0,30,0,0,0,0,0,1,1,0,5
$2.60 ,"$2,000 ",0,33,0,0,0,0,0,1,0,0,1
$1.37 ,$76 ,0,28,0,0,0,0,0,1,1,0,2
$0.40 ,$31 ,0,34,0,0,0,0,0,1,0,0,2
$0.62 ,$50 ,0,27,0,0,0,0,0,1,1,0,2
$0.15 ,$30 ,0,35,0,0,0,0,0,1,1,0,6
$1.13 ,$86 ,0,35,0,0,0,0,0,1,1,0,2
$0.05 ,$28 ,0,32,0,0,0,0,0,1,1,0,5
$0.27 ,$49 ,0,29,0,0,0,0,0,1,0,0,1
$0.56 ,$6 ,0,30,0,0,0,0,0,1,0,0,11
$0.12 ,$6 ,0,29,0,0,0,0,0,1,0,0,6
$0.52 ,$68 ,0,35,0,0,0,0,0,1,0,0,5
$0.31 ,$51 ,0,33,0,0,0,0,0,1,0,0,5
$0.67 ,$30 ,0,28,0,0,0,0,0,1,1,0,7
$0.58 ,$600 ,0,30,0,0,0,0,0,1,0,0,5
$0.40 ,$112 ,0,33,0,0,0,0,0,1,0,0,10
$1.37 ,"$32,282 ",0,35,1,0,1,0,1,1,1,1,8
$0.51 ,$41 ,0,33,0,0,0,0,0,1,1,0,8
$0.23 ,$51 ,0,30,1,0,0,0,0,1,0,0,2
$0.02 ,$28 ,0,34,0,0,0,0,0,1,1,0,7
$0.94 ,$661 ,0,28,0,0,0,0,0,1,0,0,26
$2.03 ,$355 ,1,34,0,0,0,0,0,1,1,0,7
$0.09 ,$1 ,0,27,0,0,0,0,0,1,0,0,1
$0.05 ,$20 ,0,27,0,0,0,0,0,1,1,0,4
$0.14 ,$68 ,0,33,0,0,0,0,0,1,0,0,1
$0.05 ,$1 ,0,34,0,0,0,0,0,1,0,0,3
$0.30 ,$3 ,0,34,0,0,0,0,0,1,1,0,2
$0.11 ,$21 ,0,32,0,0,0,0,0,1,0,0,7
$0.53 ,$30 ,0,35,1,0,0,0,0,1,1,0,8
$0.29 ,"$5,700 ",0,35,1,0,0,0,1,0,1,1,0
$1.53 ,"$4,806 ",0,32,1,0,0,1,1,0,1,0,6
$4.59 ,"$75,100 ",0,28,0,0,0,0,1,0,1,1,0
$0.40 ,$101 ,0,27,0,0,0,0,0,1,0,0,1
$0.78 ,"$18,000 ",0,33,0,0,0,0,1,0,0,1,0
$3.39 ,"$8,000 ",0,35,1,0,0,0,1,0,0,1,5
$1.03 ,"$23,750 ",0,30,0,0,0,0,1,0,1,1,0
$1.24 ,"$17,000 ",0,27,1,0,0,0,1,0,1,1,9
$2.35 ,"$30,000 ",0,30,0,0,1,0,1,0,0,1,8
$5.23 ,"$35,500 ",0,35,1,0,0,1,1,0,0,1,6
$0.21 ,$30 ,0,29,1,0,0,0,0,1,0,0,9
$0.14 ,$10 ,0,44,0,0,0,0,0,1,1,0,6
$0.98 ,$50 ,0,43,0,0,0,0,0,1,0,0,1
$0.45 ,$16 ,1,41,0,0,0,0,0,1,0,0,6
$0.10 ,$10 ,0,38,0,0,0,0,0,1,0,0,3
$1.48 ,"$4,000 ",0,38,0,0,0,0,0,1,1,0,7
$0.31 ,$69 ,0,45,0,0,0,0,0,1,1,0,7
$0.26 ,$25 ,0,45,0,0,0,0,0,1,0,0,2
$0.30 ,$10 ,1,41,0,0,0,0,0,1,1,0,3
$1.76 ,$40 ,0,42,0,0,0,0,0,1,0,0,3
$0.45 ,$109 ,0,41,0,0,0,0,0,1,0,0,7
$0.96 ,$309 ,0,38,0,0,0,0,0,1,1,0,4
$0.26 ,$12 ,0,37,0,0,0,0,0,1,1,0,19
$0.18 ,$83 ,0,45,0,0,0,0,0,1,1,0,0
$0.07 ,$26 ,0,42,0,0,0,0,0,1,1,0,6
$0.29 ,$30 ,0,36,0,0,0,0,0,1,0,0,1
$0.26 ,$31 ,0,43,0,0,0,0,0,1,0,0,8
$1.22 ,$40 ,0,36,0,0,0,0,0,1,1,0,3
$1.11 ,$308 ,0,40,0,0,0,0,0,1,0,0,4
$0.15 ,$25 ,0,37,0,0,0,0,0,1,0,0,5
$0.24 ,$40 ,0,36,0,0,0,0,0,1,0,0,3
$0.09 ,$16 ,0,37,0,0,0,0,0,1,0,0,3
$0.15 ,$2 ,0,45,0,0,0,0,0,1,1,0,4
$0.01 ,$1 ,0,42,0,0,0,0,0,1,0,0,6
$0.42 ,$18 ,0,43,0,0,0,0,0,1,0,0,3
$0.11 ,$51 ,0,43,0,0,0,0,0,1,1,0,6
$0.37 ,$78 ,0,36,0,0,0,0,0,1,0,0,5
$0.22 ,$17 ,0,41,0,0,0,0,0,1,0,0,2
$5.82 ,"$6,982 ",0,39,0,1,0,0,0,1,1,1,13
$0.32 ,$13 ,0,45,0,0,0,0,0,1,0,0,3
$1.64 ,$217 ,0,45,0,0,0,0,0,1,0,0,10
$0.63 ,"$30,000 ",0,38,0,0,0,0,1,0,0,1,0
$1.88 ,"$34,000 ",0,45,1,0,0,0,1,0,1,1,0
$1.69 ,"$8,819 ",0,39,1,0,0,0,1,0,1,1,0
$1.99 ,"$14,000 ",0,44,1,0,0,0,1,0,0,1,4
$1.18 ,$216 ,0,42,1,0,0,0,0,1,1,0,11
$8.19 ,"$6,863 ",0,41,1,0,0,0,0,1,1,0,9
$1.67 ,"$30,000 ",0,43,1,0,0,0,1,0,0,1,0
$0.81 ,"$2,000 ",0,49,0,0,0,0,0,1,0,0,7
$0.45 ,$10 ,0,60,0,0,0,0,0,1,1,0,21
$2.13 ,"$2,000 ",1,62,0,0,0,0,0,1,1,0,8
$0.44 ,$59 ,0,60,0,0,0,0,0,1,1,0,2
$0.21 ,$170 ,0,55,0,0,0,0,0,1,0,0,7
$0.36 ,$252 ,0,58,0,0,0,0,0,1,0,0,10
$0.11 ,$5 ,1,46,0,0,0,0,0,1,0,0,0
$0.76 ,$500 ,0,63,0,0,0,0,0,1,0,0,5
$0.29 ,$237 ,0,57,0,0,0,0,0,1,1,0,2
$0.18 ,$53 ,0,51,0,0,0,0,0,1,1,0,1
$1.18 ,$68 ,0,55,0,0,0,0,0,1,0,0,7
$2.12 ,"$5,150 ",1,64,0,0,0,0,0,1,0,0,6
$0.89 ,$100 ,0,56,0,0,0,0,0,1,1,0,7
$0.07 ,$2 ,0,55,0,0,0,0,0,1,1,0,1
$1.21 ,$148 ,0,62,0,0,0,0,0,1,0,0,2
$6.34 ,"$4,778 ",0,46,0,1,0,1,0,1,1,1,10
$3.00 ,"$10,000 ",1,65,0,0,0,0,0,1,0,0,4
$7.79 ,"$5,000 ",0,55,0,0,0,0,0,1,1,0,8
$0.36 ,$42 ,0,47,0,0,0,0,0,1,0,0,3
$1.87 ,$147 ,0,53,0,0,0,0,0,1,1,0,6
$0.75 ,$150 ,0,57,0,0,0,0,0,1,0,0,1
$0.03 ,$2 ,0,50,0,0,0,0,0,1,1,0,7
$0.08 ,$10 ,0,62,0,0,0,0,0,1,1,0,20
$0.55 ,$51 ,0,54,0,0,0,0,0,1,0,0,4
$0.22 ,$139 ,0,53,0,0,0,0,0,1,0,0,5
$1.60 ,$758 ,0,46,0,0,0,0,0,1,0,0,7
$0.25 ,$25 ,1,61,0,0,0,0,0,1,0,0,14
$0.17 ,$21 ,0,59,0,0,0,0,0,1,1,0,6
$0.34 ,$250 ,0,60,0,0,0,0,0,1,0,0,8
$0.16 ,$94 ,0,46,0,0,0,0,0,1,0,0,8
$0.43 ,$20 ,0,59,0,0,0,0,0,1,1,0,10
$1.82 ,$235 ,0,53,1,0,0,0,0,1,1,0,5
$0.73 ,$65 ,0,55,0,0,0,0,0,1,1,0,2
$9.30 ,"$60,000 ",0,48,0,0,0,0,1,0,1,1,1
$0.68 ,$170 ,0,48,0,0,0,0,0,1,0,0,1
$1.43 ,$296 ,0,53,0,0,0,0,0,1,0,0,5
$0.77 ,"$1,200 ",0,53,0,0,0,0,0,1,1,0,9
$0.19 ,$9 ,0,48,0,0,0,0,0,1,1,0,3
$0.24 ,$30 ,0,46,0,0,0,0,0,1,1,0,2
$0.50 ,$21 ,0,59,0,0,0,0,0,1,1,0,6
$0.38 ,$80 ,0,50,0,0,0,0,0,1,1,0,4
$0.10 ,$50 ,0,57,0,0,0,0,0,1,1,0,5
$1.07 ,$188 ,1,56,0,0,0,0,0,1,0,0,7
$0.51 ,$42 ,0,47,0,0,0,0,0,1,1,0,6
$0.09 ,$216 ,0,57,0,0,0,0,0,1,0,0,1
$0.20 ,$10 ,0,58,0,0,0,0,0,1,0,0,1
$1.23 ,"$18,551 ",0,50,1,0,0,0,1,1,1,1,5
$0.50 ,"$25,000 ",0,64,1,0,0,0,1,0,0,1,8
$3.56 ,"$21,375 ",1,55,0,0,0,0,1,0,0,1,0
$0.19 ,$6 ,0,65,1,0,1,0,0,1,1,0,3
$1.41 ,"$16,000 ",0,56,1,0,0,0,1,0,1,1,0
$1.49 ,"$52,088 ",0,53,0,0,1,0,1,0,1,1,7
$0.28 ,$41 ,0,59,1,1,0,0,1,1,0,1,11
$0.64 ,"$36,648 ",0,53,0,0,0,0,1,0,1,1,0
$2.52 ,"$25,000 ",0,63,1,0,0,0,1,0,0,1,0
$2.49 ,"$30,000 ",0,60,0,0,0,0,1,0,1,1,0
$2.43 ,"$11,500 ",0,65,0,0,0,0,1,0,1,1,5
$0.98 ,"$35,135 ",0,50,1,0,0,0,1,0,0,1,0
$6.72 ,"$10,000 ",0,63,1,0,1,0,1,0,1,1,4
$0.71 ,"$1,463 ",0,58,0,0,0,0,0,1,0,0,18
$0.45 ,$21 ,0,50,0,0,1,0,0,1,1,0,6
$0.92 ,$41 ,0,51,0,0,1,0,0,1,1,0,7
$2.17 ,"$28,162 ",0,52,1,0,0,0,1,1,0,1,5
$3.58 ,"$105,000 ",0,48,1,0,0,0,1,0,1,1,0
$2.40 ,"$25,000 ",0,62,0,0,0,0,1,0,1,1,0
$0.56 ,$26 ,0,53,0,0,0,0,0,1,1,0,5
$0.71 ,"$43,269 ",0,64,0,0,0,0,1,0,1,1,0
$0.97 ,"$70,386 ",0,65,1,0,0,0,1,0,1,1,0
$0.71 ,"$42,499 ",0,50,1,0,1,0,1,0,1,1,4
$2.58 ,"$11,000 ",1,53,1,0,0,0,1,0,1,1,3
$0.43 ,$100 ,0,28,0,0,0,0,0,1,1,0,4
$3.57 ,"$6,000 ",0,30,0,0,0,0,0,1,0,0,9
$0.94 ,"$21,500 ",0,28,0,0,0,0,1,0,0,1,0
$1.06 ,"$11,950 ",0,33,0,0,0,0,1,0,0,1,0
$1.18 ,"$40,583 ",0,30,0,0,0,0,1,0,0,1,0
$0.17 ,"$17,800 ",0,35,0,0,0,0,1,0,0,1,0
$0.68 ,"$65,000 ",0,33,0,0,0,0,1,0,0,1,0
$2.85 ,"$17,000 ",0,40,0,0,0,0,1,0,0,1,0
$13.20 ,"$127,500 ",0,40,0,0,0,0,1,0,0,1,0
$11.00 ,"$40,000 ",0,38,1,0,1,0,1,0,1,1,5
$3.93 ,"$65,061 ",0,45,0,0,0,0,1,0,0,1,0
$3.63 ,"$16,000 ",0,43,0,0,0,0,1,0,0,1,9
$1.18 ,"$19,000 ",0,50,0,0,0,0,1,0,0,1,8
$0.82 ,"$3,000 ",0,65,1,0,0,0,1,0,0,1,7
$0.31 ,"$13,600 ",0,50,0,0,0,0,1,0,0,1,0
$2.94 ,"$90,000 ",1,60,0,0,0,0,1,0,0,1,0
$0.93 ,"$15,200 ",0,60,0,0,0,0,1,0,0,1,0
$0.30 ,"$5,600 ",0,48,0,0,0,0,1,0,0,1,8
$2.99 ,"$54,425 ",0,63,0,0,0,0,1,0,0,1,0
$1.03 ,"$24,000 ",0,58,0,0,0,0,1,0,0,1,0
$3.69 ,"$35,538 ",0,55,0,0,0,0,1,0,0,1,0
$0.49 ,"$30,000 ",0,55,0,0,0,0,1,0,0,1,0
$1.38 ,"$9,767 ",0,60,0,0,0,0,1,0,0,1,0
$2.33 ,"$14,000 ",0,60,1,0,0,0,1,0,1,1,5
$3.14 ,"$29,750 ",0,30,1,0,0,0,1,0,0,1,0
$0.97 ,"$10,000 ",0,45,1,0,0,0,1,0,1,1,0
$1.05 ,"$26,800 ",0,45,0,0,0,0,1,0,0,1,5
$2.01 ,"$23,500 ",0,43,0,0,0,0,1,0,0,1,0
$0.88 ,"$20,975 ",0,43,1,0,0,0,1,0,1,1,0
$0.59 ,"$40,000 ",0,50,0,0,0,0,1,0,1,1,3
$0.83 ,"$17,500 ",0,65,0,0,0,0,1,0,0,1,0
$2.70 ,"$12,000 ",0,50,1,0,0,0,1,0,1,1,0
$0.74 ,"$17,250 ",0,65,0,0,0,0,1,0,0,1,0
$2.15 ,"$40,000 ",0,58,0,0,0,0,1,0,0,1,0
$3.32 ,"$24,811 ",0,53,0,0,0,0,1,0,0,1,0
$1.29 ,"$33,060 ",0,63,0,0,0,0,1,0,0,1,0
$4.52 ,"$49,055 ",0,50,1,0,0,0,1,0,0,1,8
$3.58 ,"$37,861 ",1,60,0,0,0,0,1,0,0,1,0
$0.83 ,"$43,000 ",0,60,0,0,0,0,1,0,0,1,0
$1.34 ,"$17,000 ",0,50,0,0,0,0,1,0,0,1,0
$0.62 ,"$43,500 ",0,50,0,0,0,0,1,0,0,1,0
$0.46 ,"$18,000 ",0,55,1,0,0,0,1,0,0,1,4
$0.59 ,"$1,631 ",0,30,0,0,0,0,0,1,0,0,8
$0.55 ,"$18,572 ",0,33,0,0,0,0,1,0,0,1,0
$2.24 ,"$34,200 ",1,40,0,0,0,0,1,0,1,1,5
$2.73 ,"$25,000 ",0,58,1,0,0,0,1,0,1,1,0
$1.76 ,"$38,584 ",0,33,0,0,0,0,1,0,0,1,0
$2.18 ,"$42,200 ",0,28,0,0,0,0,1,0,0,1,0
$2.07 ,"$18,375 ",0,33,0,0,0,0,1,0,0,1,0
$1.10 ,"$19,000 ",1,33,0,0,0,0,1,0,0,1,0
$2.63 ,"$37,000 ",0,33,0,0,0,0,1,0,0,1,0
$4.23 ,"$33,000 ",0,33,0,0,0,0,1,0,0,1,0
$0.69 ,"$30,000 ",0,40,0,0,0,0,1,0,0,1,0
$0.97 ,"$17,000 ",0,38,0,0,0,0,1,0,0,1,0
$1.15 ,"$36,901 ",1,40,0,0,1,0,1,0,0,1,0
$3.19 ,"$36,037 ",0,40,0,0,0,0,1,0,0,1,7
$0.75 ,"$17,630 ",0,43,0,0,0,0,1,0,0,1,0
$0.51 ,"$27,000 ",0,45,0,0,1,0,1,0,0,1,8
$4.19 ,"$20,500 ",0,43,0,0,0,0,1,0,0,1,0
$1.48 ,"$20,000 ",0,45,0,0,0,0,1,0,0,1,0
$3.81 ,"$49,084 ",0,40,0,0,0,0,1,0,0,1,0
$1.55 ,"$12,300 ",0,41,0,0,0,0,1,0,0,1,5
$1.89 ,"$25,000 ",0,45,0,0,0,0,1,0,0,1,0
$1.50 ,"$20,500 ",0,43,0,0,0,0,1,0,0,1,5
$6.81 ,"$23,000 ",0,45,0,0,0,0,1,0,0,1,0
$0.93 ,"$7,350 ",0,43,0,0,0,0,1,0,0,1,0
$2.60 ,"$1,000 ",0,60,0,0,0,0,0,1,0,0,9
$1.01 ,"$5,000 ",0,48,0,0,0,0,1,0,0,1,0
$0.31 ,"$4,000 ",0,53,0,0,0,0,1,0,0,1,0
$1.87 ,"$30,000 ",0,58,1,0,0,0,1,0,1,1,0
$1.21 ,"$48,319 ",0,53,0,0,0,0,1,0,0,1,0
$8.25 ,"$29,250 ",0,48,0,0,0,0,1,0,1,1,0
$8.77 ,"$36,392 ",0,65,1,0,0,0,1,0,1,1,5
$0.52 ,"$36,217 ",0,60,0,0,0,0,1,0,0,1,0
$3.64 ,"$32,000 ",0,65,0,0,0,0,1,0,0,1,0
$2.04 ,"$45,000 ",0,58,0,0,0,0,1,0,0,1,0
$4.38 ,"$7,900 ",0,60,0,0,0,0,1,0,0,1,5
$1.05 ,"$45,000 ",0,60,0,0,0,0,1,0,0,1,0
$1.11 ,"$24,000 ",0,60,0,0,0,0,1,0,1,1,0
$0.05 ,"$3,100 ",0,55,0,0,0,0,1,0,0,1,0
$1.33 ,"$39,066 ",0,65,0,0,0,0,1,0,0,1,0
$1.71 ,"$35,000 ",0,65,1,0,0,0,1,0,1,1,0
$1.98 ,"$30,000 ",0,48,0,0,0,0,1,0,0,1,0
$0.35 ,$21 ,0,35,0,0,0,0,0,1,0,0,7
$6.50 ,"$2,000 ",0,33,0,0,0,0,0,1,1,0,8
$1.40 ,"$57,400 ",0,33,0,0,0,0,1,0,0,1,0
$0.23 ,$20 ,0,32,1,0,0,0,0,1,1,0,9
$3.24 ,"$39,575 ",0,35,0,0,0,0,1,0,0,1,0
$0.40 ,"$10,340 ",0,33,0,0,0,0,1,0,0,1,0
$3.78 ,"$44,074 ",0,33,0,0,0,0,1,0,0,1,0
$0.78 ,"$30,000 ",0,28,0,0,0,0,1,0,0,1,0
$0.72 ,"$46,104 ",0,30,1,0,0,0,1,0,0,1,7
$4.44 ,"$28,200 ",0,33,0,0,0,0,1,0,0,1,0
$0.48 ,"$4,348 ",0,28,0,0,0,0,1,0,0,1,0
$1.55 ,"$37,500 ",0,35,0,0,1,0,1,0,0,1,0
$0.32 ,"$34,500 ",0,30,0,0,0,0,1,0,0,1,0
$1.51 ,"$17,000 ",0,28,0,0,1,0,1,0,0,1,0
$1.71 ,"$15,000 ",0,30,0,0,0,0,1,0,0,1,2
$3.12 ,"$1,200 ",0,38,0,0,0,0,0,1,0,0,9
$3.20 ,"$47,265 ",1,43,0,0,0,0,1,0,0,1,0
$1.51 ,"$30,000 ",0,38,0,0,1,0,1,0,0,1,1
$0.94 ,"$26,000 ",0,45,0,0,0,0,1,0,0,1,0
$3.11 ,"$45,000 ",0,38,0,0,0,0,1,0,0,1,0
$6.34 ,"$33,000 ",0,45,0,0,0,0,1,0,1,1,7
$2.28 ,"$50,555 ",0,43,1,0,0,0,1,0,1,1,0
$0.18 ,"$19,000 ",0,40,0,0,0,0,1,0,0,1,0
$1.94 ,"$37,056 ",0,45,0,0,0,0,1,0,0,1,0
$2.24 ,"$60,991 ",0,40,1,0,0,0,1,0,0,1,5
$0.27 ,$26 ,0,50,0,0,0,0,0,1,1,0,8
$0.65 ,"$20,140 ",0,63,0,0,0,0,1,0,0,1,0
$0.58 ,"$32,796 ",0,48,0,0,0,0,1,0,0,1,0
$2.07 ,"$57,876 ",0,55,0,0,0,0,1,0,0,1,0
$1.83 ,"$40,030 ",0,63,1,0,0,0,1,0,1,1,0
$0.87 ,"$29,672 ",0,48,0,0,0,0,1,0,0,1,8
$0.62 ,"$46,000 ",0,63,0,0,0,0,1,0,0,1,4
$1.31 ,"$25,325 ",0,50,0,0,0,0,1,0,0,1,0
$0.70 ,"$12,950 ",0,60,0,0,0,0,1,0,0,1,0
$5.64 ,"$18,000 ",0,58,0,0,0,0,1,0,0,1,0
$3.36 ,"$36,000 ",0,55,0,0,0,0,1,0,0,1,0
$1.44 ,"$47,000 ",0,55,0,0,0,0,1,0,0,1,0
$1.32 ,"$6,006 ",0,63,0,0,0,0,1,0,0,1,0
$10.56 ,"$53,149 ",0,53,0,0,0,0,1,0,0,1,0
$0.69 ,"$20,000 ",0,58,0,0,0,0,1,0,0,1,4
$1.46 ,"$25,595 ",0,63,0,0,0,0,1,0,0,1,0
$0.37 ,"$15,000 ",0,48,0,0,0,0,1,0,0,1,0
$1.72 ,"$15,660 ",0,55,0,0,0,0,1,0,0,1,0
$0.87 ,"$8,000 ",0,63,0,0,0,0,1,0,0,1,9
$4.33 ,"$63,000 ",0,65,1,0,0,0,1,0,1,1,8
$0.41 ,"$15,500 ",1,60,0,0,0,0,1,0,0,1,0
$5.83 ,"$60,000 ",0,60,0,0,0,0,1,0,0,1,0
$10.09 ,"$36,000 ",0,55,0,0,0,0,1,0,0,1,0
$1.09 ,"$8,250 ",0,60,0,0,0,0,1,0,0,1,0
$1.35 ,"$39,000 ",0,65,0,0,0,0,1,0,0,1,0
$0.85 ,"$5,002 ",0,55,0,0,0,0,1,0,0,1,0
$5.57 ,"$28,125 ",0,48,0,0,0,0,1,0,0,1,0
$1.22 ,"$5,000 ",0,90,0,0,0,1,0,0,0,0,4
$0.45 ,$161 ,0,68,0,0,0,0,0,1,1,0,1
$10.38 ,"$4,000 ",0,66,0,0,0,0,0,1,0,0,1
$0.47 ,$152 ,0,86,0,0,0,0,0,1,1,0,1
$0.51 ,$65 ,0,69,0,0,0,0,0,1,0,0,9
$0.94 ,"$41,500 ",0,85,0,0,0,0,1,0,1,1,8
$1.15 ,"$31,535 ",0,90,0,0,1,0,1,0,0,1,0
$0.11 ,$7 ,0,93,0,1,0,0,0,1,1,1,16
$4.22 ,"$53,748 ",0,90,1,0,0,0,1,0,1,1,0
$2.66 ,"$38,340 ",0,92,1,0,0,0,1,0,0,1,9
$0.97 ,"$4,400 ",0,73,1,0,0,0,1,0,1,1,0
$0.47 ,"$17,663 ",0,83,1,0,0,0,1,0,0,1,7
$1.59 ,"$28,870 ",0,73,0,0,1,0,1,0,0,1,0
$2.75 ,"$32,529 ",0,80,0,0,1,0,1,0,1,1,0
$0.53 ,"$30,110 ",0,66,0,0,1,0,1,0,0,1,0
$0.66 ,"$48,230 ",0,80,0,0,0,0,1,0,0,1,0
$2.01 ,"$23,000 ",0,95,0,0,0,0,1,0,0,1,0
$1.03 ,"$28,500 ",0,90,0,0,0,0,1,0,0,1,0
$0.50 ,$20 ,0,73,1,0,0,0,0,1,0,0,4
$0.80 ,"$20,946 ",0,85,0,0,0,0,1,0,1,1,5
$1.56 ,"$39,000 ",1,78,0,0,0,0,1,0,1,1,0
$2.82 ,"$30,875 ",0,80,0,0,0,0,1,0,0,1,0
$1.95 ,"$23,000 ",0,80,1,0,0,0,1,0,1,1,0
$0.95 ,"$51,000 ",0,88,0,0,0,0,1,0,0,1,8
$2.83 ,"$11,700 ",1,93,0,0,0,0,1,0,1,1,0
$2.50 ,"$7,800 ",0,85,1,0,0,0,1,0,0,1,0
$0.46 ,$25 ,0,67,0,0,0,0,0,1,0,0,12
$0.33 ,$101 ,1,85,0,0,1,0,0,1,1,0,8
$0.89 ,"$14,714 ",0,70,0,0,0,0,1,0,1,1,0
$0.67 ,"$35,100 ",0,90,0,0,0,0,1,0,0,1,0
$0.48 ,$109 ,0,78,0,0,1,0,0,1,1,0,10
$2.25 ,"$24,000 ",0,95,0,0,0,0,1,0,0,1,0
$2.61 ,"$31,453 ",0,68,0,0,0,0,1,0,1,1,0
$2.67 ,"$27,000 ",1,78,1,0,1,0,1,0,1,1,0
$0.72 ,"$12,000 ",1,73,0,0,1,0,1,0,1,1,6
$0.11 ,$20 ,0,75,0,0,0,0,0,1,1,0,16
$1.69 ,"$1,043 ",0,73,0,0,0,0,0,1,0,0,25
$4.01 ,"$12,000 ",0,83,0,0,0,0,1,0,0,1,0
$1.64 ,"$10,000 ",0,78,0,0,1,0,0,1,0,0,7
$0.93 ,"$11,360 ",0,70,0,0,0,0,1,0,1,1,0
$0.05 ,$1 ,0,66,0,0,0,0,0,1,1,0,7
$0.63 ,"$1,000 ",0,82,0,0,0,0,0,1,0,0,6
$0.62 ,$137 ,0,77,0,0,0,0,0,1,1,0,0
$1.00 ,$72 ,0,82,0,0,0,0,0,1,1,0,2
$0.52 ,$158 ,0,88,0,0,0,0,0,1,1,0,2
$0.47 ,$20 ,0,67,0,0,0,0,0,1,0,0,11
$1.28 ,$320 ,0,67,0,0,0,0,0,1,0,0,22
$2.94 ,"$5,000 ",0,66,0,0,0,0,0,1,0,0,1
$0.25 ,$50 ,0,69,0,0,0,0,0,1,1,0,12
$0.10 ,$3 ,0,73,0,1,0,0,0,1,1,1,6
$0.10 ,$4 ,0,95,0,0,0,0,0,1,1,0,5
$2.74 ,"$13,900 ",0,70,1,0,0,0,1,0,0,1,4
$2.36 ,"$30,438 ",0,95,1,0,0,0,1,0,0,1,0
$1.45 ,"$16,000 ",0,80,1,0,0,0,1,0,1,1,6
$3.09 ,"$19,750 ",0,98,0,0,0,0,1,0,0,1,0
$2.65 ,"$33,332 ",0,90,1,0,1,0,1,0,1,1,0
$2.34 ,"$23,400 ",0,88,0,0,0,0,1,0,1,1,0
$4.75 ,"$15,750 ",0,75,0,0,0,0,1,0,1,1,0
$6.55 ,"$100,000 ",0,74,1,0,0,0,1,0,0,1,8
$2.15 ,"$13,840 ",0,85,0,0,0,0,1,0,1,1,1
$1.06 ,"$25,000 ",0,75,0,0,0,0,1,0,0,1,10
$3.91 ,"$35,150 ",0,75,0,0,0,0,1,0,1,1,5
$0.34 ,"$9,500 ",0,83,0,0,1,0,1,0,0,1,0
$1.41 ,"$29,088 ",0,80,0,0,0,0,1,0,0,1,3
$2.69 ,"$44,439 ",0,70,1,0,0,0,1,0,0,1,0
$0.77 ,"$28,700 ",0,69,0,0,1,0,1,0,1,1,4
$0.35 ,"$21,221 ",0,72,1,0,0,0,1,0,1,1,0
$2.30 ,"$40,000 ",0,98,1,0,1,0,1,0,0,1,0
$5.42 ,"$26,010 ",0,74,0,0,0,0,1,0,1,1,0
$1.43 ,"$10,000 ",0,78,0,0,0,0,1,0,1,1,9
$1.53 ,"$35,000 ",0,78,1,0,0,0,1,0,0,1,0
$2.03 ,"$15,000 ",0,78,0,0,0,0,1,0,0,1,6
$4.13 ,"$2,867 ",1,78,1,0,1,1,0,0,0,0,5
$0.26 ,$25 ,0,68,0,0,0,0,0,1,1,0,12
$0.02 ,$1 ,0,78,0,0,0,0,0,1,0,0,4
$0.82 ,$167 ,0,83,0,0,0,0,0,1,1,0,6
$10.42 ,"$3,300 ",1,74,0,0,0,0,0,1,0,0,10
$0.09 ,$2 ,1,75,0,0,0,0,0,1,1,0,3
$0.47 ,$191 ,0,78,0,0,0,0,0,1,1,0,7
$0.52 ,"$1,000 ",0,83,0,0,0,0,0,1,0,0,6
$0.99 ,$123 ,0,90,0,0,0,0,0,1,0,0,6
$7.37 ,"$4,000 ",1,69,0,0,0,0,0,1,1,0,4
$4.05 ,"$3,010 ",0,78,0,0,0,0,0,1,0,0,11
